Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,25.0,25.899999618530273,24.600000381469727,25.25,19.34391212463379,209432
2002-07-02,25.5,25.899999618530273,24.25,24.649999618530273,18.884252548217773,83305
2002-07-03,25.0,25.25,24.100000381469727,24.200000762939453,18.539505004882812,49524
2002-07-04,24.0,24.649999618530273,23.450000762939453,23.549999237060547,18.041542053222656,56781
2002-07-05,24.0,24.350000381469727,23.600000381469727,23.950000762939453,18.347984313964844,58375
2002-07-08,24.5,28.75,24.5,27.600000381469727,21.14423370361328,788928
2002-07-09,27.100000381469727,30.0,27.0,27.850000381469727,21.335752487182617,558852
2002-07-10,28.0,28.799999237060547,26.75,27.100000381469727,20.761178970336914,192693
2002-07-11,27.100000381469727,27.100000381469727,25.200000762939453,25.700000762939453,19.688650131225586,78750
2002-07-12,25.549999237060547,26.450000762939453,25.100000381469727,25.549999237060547,19.57373809814453,54538
2002-07-15,25.799999237060547,25.950000762939453,23.649999618530273,23.950000762939453,18.347984313964844,94591
2002-07-16,24.100000381469727,24.100000381469727,23.299999237060547,23.549999237060547,18.041542053222656,51919
2002-07-17,23.5,23.5,21.75,22.450000762939453,17.198841094970703,49939
2002-07-18,23.0,23.799999237060547,22.5,23.100000381469727,17.69680404663086,66204
2002-07-19,23.200000762939453,23.700000762939453,22.5,22.649999618530273,17.352060317993164,55065
2002-07-22,22.75,22.75,21.299999237060547,21.350000381469727,16.35613250732422,31171
2002-07-23,21.450000762939453,22.649999618530273,20.799999237060547,21.200000762939453,16.241220474243164,114753
2002-07-24,21.399999618530273,21.399999618530273,20.850000381469727,20.950000762939453,16.049697875976562,40457
2002-07-25,23.0,23.0,21.0,21.0,16.088001251220703,61001
2002-07-26,20.799999237060547,21.0,20.0,20.049999237060547,15.360213279724121,50037
2002-07-29,19.399999618530273,19.399999618530273,18.600000381469727,19.049999237060547,14.59411334991455,47749
2002-07-30,20.0,20.200000762939453,18.75,19.0,14.555815696716309,33881
2002-07-31,18.200000762939453,19.0,17.75,18.450000762939453,14.134459495544434,58266
2002-08-01,18.5,19.100000381469727,17.600000381469727,17.799999237060547,13.636497497558594,54728
2002-08-02,17.75,17.950000762939453,17.5,17.700000762939453,13.559889793395996,14050
2002-08-05,18.0,18.25,17.799999237060547,17.950000762939453,13.751410484313965,22806
2002-08-06,18.0,18.799999237060547,18.0,18.600000381469727,14.249374389648438,15010
2002-08-07,19.0,19.899999618530273,18.850000381469727,19.049999237060547,14.59411334991455,49892
2002-08-08,19.0,19.0,18.5,18.549999237060547,14.21107006072998,7567
2002-08-09,18.049999237060547,19.149999618530273,18.049999237060547,18.399999618530273,14.096153259277344,37372
2002-08-12,18.75,19.350000381469727,18.649999618530273,19.200000762939453,14.709033966064453,14012
2002-08-13,19.450000762939453,19.450000762939453,18.899999618530273,19.0,14.555815696716309,7543
2002-08-14,19.350000381469727,19.350000381469727,18.450000762939453,18.5,14.172767639160156,19865
2002-08-15,18.5,18.5,18.5,18.5,14.172767639160156,0
2002-08-16,19.25,19.25,18.5,18.600000381469727,14.249374389648438,11685
2002-08-19,18.850000381469727,18.850000381469727,18.25,18.450000762939453,14.134459495544434,3803
2002-08-20,18.549999237060547,18.549999237060547,18.100000381469727,18.299999237060547,14.01954460144043,16950
2002-08-21,18.0,18.75,18.0,18.25,13.981240272521973,6100
2002-08-22,18.299999237060547,18.600000381469727,18.100000381469727,18.100000381469727,13.866327285766602,41049
2002-08-23,18.100000381469727,18.399999618530273,18.100000381469727,18.350000381469727,14.057849884033203,36021
2002-08-26,18.299999237060547,18.600000381469727,18.200000762939453,18.450000762939453,14.134459495544434,19660
2002-08-27,18.299999237060547,18.399999618530273,17.899999618530273,18.0,13.789718627929688,31251
2002-08-28,18.0,18.100000381469727,17.799999237060547,17.899999618530273,13.713105201721191,5808
2002-08-29,17.899999618530273,18.0,17.899999618530273,17.950000762939453,13.751410484313965,5666
2002-08-30,18.049999237060547,18.049999237060547,17.799999237060547,18.0,13.789718627929688,11710
2002-09-02,18.25,18.399999618530273,17.899999618530273,18.0,13.789718627929688,9206
2002-09-03,18.049999237060547,18.049999237060547,17.799999237060547,17.850000381469727,13.674803733825684,7050
2002-09-04,17.700000762939453,18.0,17.600000381469727,17.649999618530273,13.521584510803223,9999
2002-09-05,17.549999237060547,18.0,17.549999237060547,17.950000762939453,13.751410484313965,22950
2002-09-06,18.0,18.200000762939453,17.799999237060547,17.850000381469727,13.674803733825684,17460
2002-09-09,18.0,18.0,17.5,17.5,13.406671524047852,6093
2002-09-10,17.5,17.5,17.5,17.5,13.406671524047852,0
