Date,Open,High,Low,Close,Adj Close,Volume
2019-04-11,19.0,19.799999237060547,18.649999618530273,19.049999237060547,15.901788711547852,89144982
2019-04-12,19.299999237060547,19.899999618530273,19.200000762939453,19.75,16.48610496520996,29799546
2019-04-15,20.0,23.700000762939453,19.899999618530273,23.649999618530273,19.741588592529297,80684771
2019-04-16,24.5,26.950000762939453,24.200000762939453,25.600000381469727,21.36932945251465,98193853
2019-04-18,26.350000381469727,26.850000381469727,25.149999618530273,26.149999618530273,21.82843780517578,49134384
2019-04-22,26.25,26.399999618530273,24.299999237060547,24.600000381469727,20.534591674804688,27638075
2019-04-23,24.5,24.649999618530273,23.0,23.25,19.407691955566406,23479783
2019-04-24,23.450000762939453,24.200000762939453,23.350000381469727,23.700000762939453,19.7833251953125,10435909
2019-04-25,23.950000762939453,24.149999618530273,23.200000762939453,23.5,19.616376876831055,9656994
2019-04-26,23.5,23.649999618530273,22.950000762939453,23.049999237060547,19.24074363708496,7087998
2019-04-30,23.049999237060547,23.049999237060547,21.200000762939453,22.049999237060547,18.406005859375,12865523
2019-05-02,22.049999237060547,24.450000762939453,22.049999237060547,23.899999618530273,19.950273513793945,21855261
2019-05-03,24.200000762939453,24.350000381469727,23.100000381469727,23.149999618530273,19.32421875,7641982
2019-05-06,22.75,23.100000381469727,22.200000762939453,22.700000762939453,18.948589324951172,4701329
2019-05-07,23.200000762939453,23.549999237060547,22.700000762939453,22.799999237060547,19.032060623168945,4706773
2019-05-08,22.700000762939453,23.0,22.5,22.600000381469727,18.8651123046875,4409931
2019-05-09,22.5,23.200000762939453,22.5,22.799999237060547,19.032060623168945,5263687
2019-05-10,23.0,23.100000381469727,22.600000381469727,22.700000762939453,18.948589324951172,3917012
2019-05-13,22.799999237060547,22.899999618530273,21.850000381469727,22.0,18.364269256591797,6530467
2019-05-14,21.299999237060547,22.0,21.299999237060547,21.850000381469727,18.239057540893555,4430457
2019-05-15,21.899999618530273,22.399999618530273,21.75,21.850000381469727,18.239057540893555,2788664
2019-05-16,22.0,22.049999237060547,21.5,21.75,18.155580520629883,2618948
2019-05-17,21.700000762939453,22.399999618530273,21.450000762939453,22.100000381469727,18.447744369506836,4058030
2019-05-20,24.200000762939453,24.5,22.799999237060547,23.899999618530273,19.950273513793945,10019136
2019-05-21,24.0,24.100000381469727,23.100000381469727,23.350000381469727,19.491168975830078,3911699
2019-05-22,23.149999618530273,24.0,22.899999618530273,23.899999618530273,19.950273513793945,4219518
2019-05-23,24.5,25.200000762939453,23.5,23.75,19.825063705444336,13788157
2019-05-24,24.149999618530273,26.0,23.549999237060547,25.600000381469727,21.36932945251465,24360607
2019-05-27,26.0,28.049999237060547,25.75,27.799999237060547,23.20575714111328,35706613
2019-05-28,28.200000762939453,29.899999618530273,27.399999618530273,29.0,24.20744514465332,40083414
2019-05-29,29.200000762939453,29.75,27.549999237060547,28.75,23.998760223388672,25180226
2019-05-30,29.0,29.5,27.700000762939453,28.299999237060547,23.623126983642578,15230422
2019-05-31,28.149999618530273,28.200000762939453,26.549999237060547,27.0,22.537967681884766,16861938
2019-06-03,26.899999618530273,27.0,25.850000381469727,26.25,21.91191291809082,10780479
2019-06-04,26.200000762939453,28.350000381469727,25.700000762939453,27.649999618530273,23.08054542541504,29326652
2019-06-06,27.899999618530273,28.350000381469727,27.350000381469727,27.850000381469727,23.24749755859375,16563302
2019-06-07,28.149999618530273,28.299999237060547,27.149999618530273,27.450000762939453,22.91360092163086,8855839
2019-06-10,27.5,27.850000381469727,26.399999618530273,26.75,22.329280853271484,8182783
2019-06-11,26.75,26.850000381469727,26.0,26.149999618530273,21.82843780517578,7696976
2019-06-12,26.200000762939453,26.75,25.850000381469727,25.899999618530273,21.6197509765625,6350179
2019-06-13,25.950000762939453,26.299999237060547,25.75,25.899999618530273,21.6197509765625,4674283
2019-06-14,25.950000762939453,26.899999618530273,25.950000762939453,26.75,22.329280853271484,8008344
2019-06-17,26.950000762939453,27.399999618530273,26.5,26.899999618530273,22.454492568969727,6580348
2019-06-18,27.0,27.25,26.5,26.75,22.329280853271484,5220986
2019-06-19,26.850000381469727,27.100000381469727,25.799999237060547,26.049999237060547,21.744962692260742,6136025
2019-06-20,26.049999237060547,26.799999237060547,25.600000381469727,26.25,21.91191291809082,5343371
2019-06-21,26.450000762939453,26.75,26.200000762939453,26.399999618530273,22.03712272644043,4526851
2019-06-24,26.399999618530273,26.5,25.899999618530273,26.100000381469727,21.78670310974121,3136463
2019-06-25,26.049999237060547,26.25,25.899999618530273,26.149999618530273,21.82843780517578,2174486
2019-06-26,26.100000381469727,27.0,25.950000762939453,26.549999237060547,22.162334442138672,5669820
2019-06-27,26.649999618530273,27.899999618530273,26.600000381469727,27.649999618530273,23.08054542541504,10775034
2019-06-28,28.0,28.200000762939453,27.5,27.799999237060547,23.20575714111328,6937627
2019-07-01,28.049999237060547,28.149999618530273,27.649999618530273,27.799999237060547,23.20575714111328,4765023
2019-07-02,27.799999237060547,27.899999618530273,27.149999618530273,27.75,23.164020538330078,4364940
2019-07-03,27.75,28.850000381469727,27.700000762939453,28.549999237060547,23.831811904907227,10745849
2019-07-04,28.700000762939453,28.950000762939453,28.100000381469727,28.299999237060547,23.623126983642578,8082229
2019-07-05,28.350000381469727,28.600000381469727,26.799999237060547,27.0,22.537967681884766,14461450
2019-07-08,26.75,26.75,25.799999237060547,26.25,21.91191291809082,6552058
2019-07-09,25.799999237060547,26.899999618530273,25.799999237060547,26.649999618530273,22.245807647705078,4607745
2019-07-10,26.649999618530273,26.799999237060547,26.0,26.200000762939453,21.870174407958984,2607539
2019-07-11,26.350000381469727,26.549999237060547,26.149999618530273,26.350000381469727,21.995386123657227,2241893
2019-07-12,26.350000381469727,26.399999618530273,25.799999237060547,26.049999237060547,21.744962692260742,3020307
2019-07-15,26.149999618530273,26.200000762939453,25.549999237060547,25.600000381469727,21.36932945251465,3498001
2019-07-16,25.549999237060547,25.649999618530273,24.899999618530273,25.149999618530273,20.99370002746582,4012423
2019-07-17,25.25,25.5,25.0,25.25,21.077173233032227,1991908
2019-07-18,25.350000381469727,25.350000381469727,24.600000381469727,24.700000762939453,20.61806869506836,2634274
2019-07-19,24.75,25.25,24.049999237060547,24.100000381469727,20.117225646972656,3502811
2019-07-22,24.0,24.399999618530273,23.5,24.149999618530273,20.158960342407227,3403335
2019-07-23,24.399999618530273,24.75,23.700000762939453,23.75,19.825063705444336,2808690
2019-07-24,23.75,24.049999237060547,23.649999618530273,23.75,19.825063705444336,2558042
2019-07-25,23.75,24.149999618530273,23.700000762939453,24.0,20.033748626708984,2675122
2019-07-26,24.0,24.200000762939453,23.799999237060547,23.950000762939453,19.99201202392578,2187581
2019-07-29,24.0,24.049999237060547,23.649999618530273,23.700000762939453,19.7833251953125,1379247
2019-07-30,23.649999618530273,23.899999618530273,22.350000381469727,22.5,18.78163719177246,3643069
2019-07-31,22.399999618530273,23.75,22.100000381469727,23.399999618530273,19.53290557861328,4032996
2019-08-01,23.399999618530273,24.149999618530273,23.299999237060547,23.799999237060547,19.866798400878906,3419089
2019-08-02,23.799999237060547,24.200000762939453,23.350000381469727,23.899999618530273,19.950273513793945,1974989
2019-08-05,23.899999618530273,23.899999618530273,22.899999618530273,23.5,19.616376876831055,2115108
2019-08-06,23.299999237060547,24.100000381469727,23.100000381469727,23.850000381469727,19.908536911010742,1423049
2019-08-07,23.850000381469727,24.100000381469727,23.549999237060547,23.700000762939453,19.7833251953125,1307704
2019-08-08,24.0,24.700000762939453,23.549999237060547,24.350000381469727,20.32590675354004,3927902
2019-08-09,24.5,26.399999618530273,24.5,26.0,21.703227996826172,8740461
2019-08-13,26.25,26.299999237060547,24.549999237060547,24.700000762939453,20.61806869506836,2552382
2019-08-14,24.950000762939453,24.950000762939453,24.200000762939453,24.549999237060547,20.49285316467285,1097841
2019-08-16,24.350000381469727,24.850000381469727,24.049999237060547,24.600000381469727,20.534591674804688,1303815
2019-08-19,24.399999618530273,24.75,24.299999237060547,24.399999618530273,20.367645263671875,1042617
2019-08-20,24.5,24.700000762939453,23.899999618530273,24.299999237060547,20.284168243408203,1463235
2019-08-21,24.299999237060547,24.399999618530273,23.649999618530273,23.799999237060547,19.866798400878906,2175564
2019-08-22,23.600000381469727,23.799999237060547,22.600000381469727,23.0,19.19900894165039,3199904
2019-08-23,23.0,23.450000762939453,22.5,23.25,19.407691955566406,1519188
2019-08-26,24.0,24.950000762939453,23.299999237060547,24.200000762939453,20.20069694519043,2279964
2019-08-27,24.5,25.75,24.0,25.549999237060547,21.327590942382812,7971631
2019-08-28,25.799999237060547,25.950000762939453,24.799999237060547,25.149999618530273,20.99370002746582,6171140
2019-08-29,24.700000762939453,25.049999237060547,24.200000762939453,24.299999237060547,20.284168243408203,2489645
2019-08-30,24.299999237060547,25.100000381469727,24.0,24.700000762939453,20.61806869506836,1622016
2019-09-03,24.75,24.75,23.799999237060547,23.850000381469727,19.908536911010742,1487635
2019-09-04,23.899999618530273,24.299999237060547,23.5,24.100000381469727,20.117225646972656,1250728
2019-09-05,24.200000762939453,24.700000762939453,24.149999618530273,24.549999237060547,20.49285316467285,1646072
2019-09-06,24.5,24.700000762939453,24.200000762939453,24.399999618530273,20.44497299194336,1600749
2019-09-09,24.75,25.799999237060547,24.200000762939453,25.0,20.947715759277344,3368217
2019-09-11,25.100000381469727,25.399999618530273,24.799999237060547,24.850000381469727,20.82202911376953,2351807
2019-09-12,24.950000762939453,25.350000381469727,24.799999237060547,24.850000381469727,20.82202911376953,2192566
2019-09-13,24.950000762939453,25.200000762939453,24.450000762939453,24.700000762939453,20.696346282958984,2228720
2019-09-16,24.450000762939453,24.5,23.850000381469727,24.0,20.10980796813965,2648389
2019-09-17,24.149999618530273,24.350000381469727,23.700000762939453,23.850000381469727,19.984121322631836,2314811
2019-09-18,24.0,24.299999237060547,23.899999618530273,23.950000762939453,20.067913055419922,1267097
2019-09-19,24.149999618530273,24.200000762939453,23.350000381469727,23.5,19.69085121154785,1992382
2019-09-20,23.700000762939453,24.5,23.5,24.299999237060547,20.36117935180664,6221372
2019-09-23,25.149999618530273,26.100000381469727,24.549999237060547,25.600000381469727,21.45046043395996,6415267
2019-09-24,26.0,27.100000381469727,25.049999237060547,26.75,22.41405487060547,12170996
2019-09-25,26.549999237060547,26.549999237060547,25.299999237060547,25.5,21.36667251586914,5755433
2019-09-26,25.5,25.700000762939453,24.700000762939453,24.799999237060547,20.780134201049805,5640802
2019-09-27,24.899999618530273,25.799999237060547,24.5,25.25,21.157194137573242,10541636
2019-09-30,25.450000762939453,25.450000762939453,23.899999618530273,24.100000381469727,20.193601608276367,5708643
2019-10-01,24.450000762939453,24.450000762939453,23.299999237060547,23.799999237060547,19.942224502563477,3696184
